plant_code,name,state,lat,lon,ba,nameplate_MW_total,nameplate_MW_peaker,nameplate_MW_ccgt,n_units,cf_ac,cf_dc
54321,Goodyear Beaumont Chemical Plant,TX,29.9728,-94.2142,MISO,20.0,20.0,0.0,4,0.2092822672202024,0.16098635940015568
7339,Wellington 2,KS,37.2678,-97.3497,SWPP,20.0,20.0,0.0,1,0.2284340150631338,0.17571847312548752
2914,Dover (OH),OH,40.520066,-81.46815,PJM,19.5,19.5,0.0,1,0.17932671000317607,0.1379436230793662
52147,CP Kelco San Diego Plant,CA,32.6947,-117.1436,CISO,19.2,19.2,0.0,2,0.24150782929553907,0.1857752533042608
2003,Owatonna,MN,44.0833,-93.23,MISO,19.0,19.0,0.0,1,0.19334428279514493,0.1487263713808807
57122,UCI Facilities Management Central Plant,CA,33.6481,-117.8467,CISO,19.0,0.0,19.0,2,0.25103243808438525,0.19310187544952712
1743,St Clair,MI,42.7642,-82.4719,MISO,18.5,18.5,0.0,1,0.18732032891414402,0.1440925607031877
10866,Archer Daniels Midland Peoria,IL,40.677188,-89.604911,MISO,18.0,18.0,0.0,1,0.20426952443279306,0.1571304034098408
4118,Kaukauna Gas Turbine,WI,44.276199,-88.265445,MISO,18.0,18.0,0.0,1,0.19506942396379295,0.1500534030490715
2490,Arthur Kill Generating Station,NY,40.591564,-74.200035,NYIS,18.0,18.0,0.0,1,0.19481652331099308,0.1498588640853793
50622,Berry Cogen Tanne Hills 18,CA,35.089829,-119.440881,CISO,18.0,18.0,0.0,2,0.26112493995501707,0.20086533842693619
58199,Arizona State University CHP,AZ,33.417222,-111.928333,AZPS,17.1,7.9,9.2,2,0.26286759437577806,0.20220584182752158
2503,59th Street,NY,40.771285,-73.99115,NYIS,17.1,17.1,0.0,1,0.19626370292759635,0.1509720791750741
54096,International Paper Riverdale Mill,AL,32.426016,-86.870912,SOCO,17.0,0.0,17.0,1,0.21094942654982016,0.1622687896537078
63423,BYU Central Heating Plant,UT,40.24724,-111.6462,PACE,16.5,16.5,0.0,1,0.22398262997871035,0.1722943307528541
58184,Rand Whitney CHP Plant,CT,41.452778,-72.136111,ISNE,16.5,16.5,0.0,1,0.1938490577777359,0.1491146598290276
58914,MCAGCC Cogen Plant,CA,34.237222,-116.054167,CISO,16.4,16.4,0.0,3,0.280501726900232,0.2157705591540246
2917,Hamilton (OH),OH,39.4098,-84.5543,PJM,16.3,16.3,0.0,1,0.19517098661764018,0.1501315281674155
3470,W A Parish,TX,29.4828,-95.6311,ERCO,16.3,16.3,0.0,1,0.2143159472962573,0.164858420997121
57666,Foxwoods CoGen,CT,41.4731,-71.9606,ISNE,16.2,0.0,16.2,3,0.19342749651872101,0.1487903819374777
9674,Nine Springs,WI,43.0386,-89.3586,MISO,16.2,16.2,0.0,1,0.19816453897164094,0.1524342607474161
1225,Colby,KS,39.403001,-101.038202,SWPP,16.0,16.0,0.0,1,0.23666736854828394,0.1820518219602184
4251,Logan City,UT,41.725833,-111.8433,PACE,15.9,15.9,0.0,3,0.21646721298661417,0.16651324075893398
58584,Princeton University Cogeneration,NJ,40.341389,-74.657222,PJM,15.5,15.5,0.0,1,0.19670541640206288,0.1513118587708176
2144,Marshall (MO),MO,39.1228,-93.2064,SWPP,15.2,15.2,0.0,1,0.20748849097620645,0.1596065315201588
7930,Russell Energy Center,KS,38.899722,-98.839444,SWPP,15.0,15.0,0.0,2,0.22954255955813532,0.1765711996601041
8906,Astoria Generating Station,NY,40.787674,-73.912561,NYIS,15.0,15.0,0.0,1,0.19626370292759635,0.1509720791750741
57322,Mont Belvieu Cogeneration Unit,TX,29.838138,-94.900661,ERCO,15.0,15.0,0.0,1,0.20975103696974245,0.1613469515151865
8028,Arvada,WY,44.69,-106.1092,WACM,15.0,15.0,0.0,2,0.2120167267110489,0.16308978977772992
59860,HP Hood CT,VA,39.132519,-78.187474,PJM,15.0,15.0,0.0,1,0.19382707422052015,0.1490977494004001
10328,T B Simon Power Plant,MI,42.7178,-84.4836,MISO,14.3,14.3,0.0,1,0.18713034105876877,0.1439464161990529
57884,Lake Charles Polymers,LA,30.196571,-93.32197,MISO,14.3,14.3,0.0,1,0.20797933932393387,0.1599841071722568
50061,San Diego State University,CA,32.778225,-117.070114,CISO,14.3,0.0,14.3,3,0.25535542334451644,0.1964272487265511
7715,Pea Ridge,FL,30.59208,-87.135391,FPL,14.1,14.1,0.0,3,0.21633386000427293,0.1664106615417484
50906,Ford Utilities Center,NM,35.084078,-106.625191,PNM,13.7,13.7,0.0,2,0.26590051851615487,0.2045388603970422
971,Waterloo,IL,38.334786,-90.158939,MISO,13.6,13.6,0.0,2,0.2054901742517615,0.1580693648090473
7283,Paragould Turbine,AR,36.024272,-90.509229,SPA,13.6,13.6,0.0,4,0.21189431580422277,0.16299562754170982
52086,Coalinga 25D Cogen,CA,36.1556,-120.3972,CISO,13.6,13.6,0.0,4,0.25598112198388795,0.1969085553722215
65512,"Kansas Ethanol, LLC",KS,38.286173,-98.192128,SWPP,13.5,13.5,0.0,1,0.23416554316742083,0.18012734089801602
52048,Vanderbilt University Power Plant,TN,36.145896,-86.803833,TVA,13.5,13.5,0.0,2,0.19981255466147052,0.15370196512420808
63063,Duke Energy CHP at Clemson University,SC,34.6779,-82.8231,DUK,13.4,13.4,0.0,1,0.21416569908240973,0.1647428454480075
58198,Parnassus Central Utility Plant,CA,37.762524,-122.456747,CISO,13.4,0.0,13.4,3,0.21386674941168513,0.16451288416283472
56478,MJMEUC Generating Station #1,MO,39.251076,-91.640071,SWPP,13.3,13.3,0.0,1,0.21195893763120766,0.1630453366393905
65400,Purdue CHP,IN,40.417023,-86.915334,MISO,13.3,13.3,0.0,1,0.19782817691868634,0.1521755207066818
58140,Summit Street Power Plant,OH,41.143056,-81.340833,PJM,13.2,13.2,0.0,2,0.17890350500698976,0.1376180807746075
54628,Phelps Dodge Refining,TX,31.764458,-106.391314,EPE,12.6,12.6,0.0,3,0.2730987085187685,0.2100759296298219
2123,Columbia (MO),MO,38.964646,-92.316768,MISO,12.5,12.5,0.0,1,0.20950938467111377,0.16116106513162598
52085,Taft 26C Cogen,CA,35.1133,-119.4706,CISO,12.4,12.4,0.0,4,0.26112493995501707,0.20086533842693619
52104,Cymric 36W Cogen,CA,35.3633,-119.6756,CISO,12.4,12.4,0.0,4,0.26819745909923176,0.2063057377686398
58328,North Chicago Energy Center,IL,42.306389,-87.851944,PJM,12.4,12.4,0.0,2,0.19346325530159225,0.1488178886935325
10061,"Mars Wrigley Confectionery US, LLC",NJ,40.8625,-74.825,PJM,12.3,0.0,12.3,2,0.19356005561448322,0.1488923504726794
52076,McKittrick Cogen,CA,35.3161,-119.6597,CISO,12.0,12.0,0.0,2,0.26819745909923176,0.2063057377686398
54550,W&T Onshore Treating Facility (OTF),AL,30.43203,-88.18241,SOCO,12.0,0.0,12.0,4,0.22067818104314998,0.1697524469562692
56039,H. Gonzales,CA,33.9986,-118.2219,CISO,11.8,11.8,0.0,2,0.25101613966286246,0.1930893382022019
62176,Berry NMW Cogens,CA,35.307555,-119.611551,CISO,11.4,11.4,0.0,2,0.2532106452092689,0.19477741939174528
62762,NASA Johnson Space Center CHP,TX,29.562372,-95.089302,ERCO,11.2,11.2,0.0,2,0.21797782437681526,0.16767524952062712
61676,NCSU Cates Cogeneration Plant,NC,35.784027,-78.674704,CPLE,11.2,11.2,0.0,2,0.20787657824690212,0.1599050601899247
1332,West 14th Street,KS,37.2354,-97.011,SWPP,11.0,11.0,0.0,1,0.22512123520550897,0.1731701809273146
68493,Central Heating Plant,MA,42.390084,-72.537141,ISNE,11.0,11.0,0.0,1,0.18945863995817866,0.1457374153524451
54808,New York University Central Plant,NY,40.7899,-73.9233,NYIS,11.0,0.0,11.0,2,0.19626370292759635,0.1509720791750741
58161,Western Michigan University Power Plant,MI,42.28,-85.606389,MISO,10.9,0.0,10.9,3,0.1904428407884517,0.1464944929141936
57788,US GSA Heating and Transmission,DC,38.885709,-77.028373,PJM,10.8,10.8,0.0,2,0.2048599777558547,0.1575845982737344
50366,University of Notre Dame,IN,41.7094,-86.2367,PJM,10.8,10.8,0.0,2,0.19064790690464153,0.1466522360804935
10275,Florida's Natural Growers,FL,27.9114,-81.6006,FPC,10.7,10.7,0.0,2,0.23226480764037757,0.1786652366464443
10123,Hoffmann LaRoche,NJ,40.8359,-74.155,PJM,10.6,10.6,0.0,2,0.195554052378786,0.1504261941375277
54520,Village Creek Water Reclamation Facility,TX,32.775093,-97.14209,ERCO,10.6,10.6,0.0,2,0.22705043610836667,0.1746541816218205
58181,Loyola University Health Plant,IL,41.855833,-87.835556,PJM,10.6,10.6,0.0,2,0.19755383005781826,0.1519644846598602
50411,Rutgers Biomedical and Health Cogen,NJ,40.73928,-74.187633,PJM,10.5,10.5,0.0,3,0.195554052378786,0.1504261941375277
52061,Hartford Hospital Cogeneration,CT,41.7631,-72.6733,ISNE,10.4,0.0,10.4,2,0.19226125463160862,0.14789327279354508
10206,Loma Linda University Cogen,CA,34.050391,-117.248417,CISO,10.4,10.4,0.0,2,0.25877570613420586,0.19905823548785068
56127,Macon Energy Center,MO,39.748975,-92.384476,AECI,10.0,10.0,0.0,1,0.20358640431953814,0.1566049263996447
1124,Atlantic,IA,41.409,-95.0,MISO,10.0,10.0,0.0,1,0.20992873228406356,0.16148364021851042
753,Crisp Plant,GA,31.844708,-83.940734,SOCO,10.0,10.0,0.0,2,0.2224031385592952,0.171079337353304
54236,Pfizer Groton Plant,CT,41.3315,-72.0786,ISNE,10.0,10.0,0.0,1,0.19168083888787027,0.14744679914451558
58947,Bristol Myers Squibb Lawrenceville,NJ,40.324722,-74.707778,PJM,9.9,9.9,0.0,2,0.19670541640206288,0.1513118587708176
7480,Rowesville Rd Plant,SC,33.436637,-80.847389,SCEG,9.6,9.6,0.0,2,0.2196961690607805,0.1689970531236773
54829,Bristol Myers Squibb New Brunswick,NJ,40.475724,-74.446199,PJM,9.5,9.5,0.0,1,0.19652781976723116,0.1511752459747932
58258,Central Utilities Plant LAX 2,CA,33.943889,-118.404167,LDWP,9.2,9.2,0.0,2,0.24338556371084946,0.18721966439296112
61703,Sikorsky Aircraft CHP,CT,41.250009,-73.09865,ISNE,9.2,9.2,0.0,1,0.1943066581896531,0.149466660145887
56229,Cogeneration 1,AZ,32.229922,-110.952797,TEPC,9.0,0.0,9.0,1,0.2639204272454144,0.2030157132657034
10008,Baptist Medical Center,FL,30.314467,-81.662705,JEA,9.0,9.0,0.0,3,0.2183257489476289,0.1679428838058684
10431,Anheuser-Busch Jacksonville,FL,30.43424,-81.645351,JEA,8.7,8.7,0.0,1,0.21094852447239415,0.1622680957479955
57348,CityCenter Central Plant Cogen Units,NV,36.1039,-115.1794,NEVP,8.6,8.6,0.0,2,0.2709825852015767,0.2084481424627513
10188,Cutrale Citrus Juices USA II,FL,28.05485,-81.798166,TEC,8.2,8.2,0.0,2,0.22817922601329585,0.1755224815486891
58330,The Andersons Albion Ethanol LLC,MI,42.256111,-84.788333,MISO,8.1,8.1,0.0,1,0.1879647424398267,0.1445882634152513
56090,Blacksand Generating Facility,CA,33.9328,-117.855,CISO,8.0,8.0,0.0,3,0.25288102657031464,0.1945238665925497
61282,APG Combined Heat and Power Plant,MD,39.3975,-76.2991,PJM,7.9,7.9,0.0,1,0.20643188204624935,0.1587937554201918
59452,East. Michigan Univ. Heating Plant,MI,42.248889,-83.628889,MISO,7.8,7.8,0.0,1,0.19067712103334494,0.14667470848718842
61238,New York Presbyterian Hospital- 68th Street,NY,40.764396,-73.95393,NYIS,7.7,7.7,0.0,1,0.19626370292759635,0.1509720791750741
50389,Port Allen (LA),LA,30.477,-91.211,MISO,7.6,7.6,0.0,2,0.21610302387838723,0.16623309529106708
61488,NYU LANGONE HEALTH,NY,40.746778,-73.972226,NYIS,7.5,7.5,0.0,1,0.19626370292759635,0.1509720791750741
62492,"DTE Atlantic, LLC",NJ,39.3733,-74.4369,PJM,7.5,7.5,0.0,1,0.20791351154434967,0.15993347041873052
63347,"AOC, Capitol Power Plant",DC,38.882704,-77.007443,PJM,7.5,7.5,0.0,1,0.2048599777558547,0.1575845982737344
61857,Toray Plastic America's CHP Plant,RI,41.593802,-71.427609,ISNE,7.5,7.5,0.0,1,0.20155257790611408,0.15504044454316468
54240,Louisiana Tech University Power Plant,LA,32.5256,-92.6497,MISO,7.5,7.5,0.0,1,0.20335811738100407,0.1564293210623108
50087,Univ of Massachusetts Medical Center,MA,42.279015,-71.759772,ISNE,7.5,7.5,0.0,1,0.19096525564580336,0.1468963504967718
58138,Otter Creek Ethanol Poet - Ashton,IA,43.275,-95.809722,MISO,7.5,7.5,0.0,1,0.20714773860556815,0.1593444143119755
58597,HTW Plant 303 COGEN,UT,40.763056,-111.841667,PACE,7.4,7.4,0.0,1,0.2219762238875726,0.17075094145197892
58254,Chatham,MI,42.934444,-85.3475,MISO,7.300000000000001,7.300000000000001,0.0,2,0.18909829387883095,0.1454602260606392
550,Kettle Falls Generating Station,WA,48.620336,-118.111059,AVA,7.2,7.2,0.0,1,0.1742190930790574,0.1340146869838903
54225,Gillette SBMC,MA,42.3436,-71.0559,ISNE,7.2,7.2,0.0,1,0.19624292567131357,0.1509560966702412
61927,Georgia-Pacific Taylorsville Plywood,MS,31.837173,-89.4635,SOCO,7.2,7.2,0.0,1,0.20676615239820137,0.1590508864601549
52077,Lost Hills Cogeneration Plant,CA,35.666111,-119.766944,CISO,7.0,7.0,0.0,2,0.24807473617804893,0.1908267201369607
58195,East Campus Steam Plant,PA,40.809167,-77.8475,PJM,7.0,7.0,0.0,1,0.17721000942357676,0.13631539186428981
54800,Saint Agnes Medical Center,CA,36.8347,-119.7667,CISO,7.0,7.0,0.0,2,0.2431117594136586,0.1870090457028143
50621,Central Power Plant,RI,41.744973,-71.458415,ISNE,7.0,7.0,0.0,2,0.1986693829253721,0.1528226022502862
52081,Cymric 31X Cogen,CA,35.3639,-119.6592,CISO,6.8,6.8,0.0,2,0.26819745909923176,0.2063057377686398
50750,Coalinga Cogeneration Facility,CA,36.170317,-120.364084,CISO,6.8,6.8,0.0,2,0.25660565396902657,0.19738896459155889
52082,Cymric 6Z Cogen,CA,35.346102,-119.643431,CISO,6.8,6.8,0.0,2,0.26819745909923176,0.2063057377686398
54630,American Gypsum Cogeneration,CO,39.648565,-106.949394,PSCO,6.4,6.4,0.0,2,0.2259341373433182,0.1737954902640909
63501,Montclair State University Cogen,NJ,40.865207,-74.196651,PJM,6.4,6.4,0.0,1,0.195554052378786,0.1504261941375277
56163,Kennecott Power Plant,UT,40.7119,-112.1225,PACE,6.4,6.4,0.0,1,0.2249974041765952,0.1730749262896886
60742,Argonne National Laboratory CHP,IL,41.716534,-87.970608,PJM,6.3,6.3,0.0,1,0.19136211917270043,0.14720163013284648
50200,B Braun Medical,CA,33.688721,-117.834793,CISO,6.1,6.1,0.0,2,0.25103243808438525,0.19310187544952712
58194,West Campus Steam Plant,PA,40.792778,-77.864722,PJM,6.1,6.1,0.0,1,0.17721000942357676,0.13631539186428981
54449,Dome Project,CA,35.220833,-119.583056,CISO,6.0,6.0,0.0,2,0.2532106452092689,0.19477741939174528
10548,San Jose Cogeneration,CA,37.336113,-121.878332,CISO,6.0,6.0,0.0,1,0.24780566913796656,0.1906197454907435
50537,SRI International Cogen Project,CA,37.455314,-122.172797,CISO,6.0,6.0,0.0,1,0.24693555398457714,0.1899504261419824
54333,Bucknell University,PA,40.955015,-76.878843,PJM,5.9,0.0,5.9,2,0.184078240939387,0.14159864687645152
50203,US Gypsum Oakfield,NY,43.0647,-78.2972,NYIS,5.8,5.8,0.0,1,0.17039387556682195,0.1310722119744784
54228,Erving Paper Mills,MA,42.5983,-72.3875,ISNE,5.6,5.6,0.0,1,0.18945863995817866,0.1457374153524451
61675,NCSU CCUP Cogeneration Plant,NC,35.775583,-78.673723,CPLE,5.6,5.6,0.0,1,0.20787657824690212,0.1599050601899247
60536,UA Central Utility Plant,AR,36.066336,-94.172254,SWPP,5.6,5.6,0.0,1,0.21074901276799646,0.1621146252061511
63485,ECP Uptown Campus,PA,40.43727,-79.98741,PJM,5.6,5.6,0.0,1,0.18114149804270094,0.1393396138790007
59496,BYUI Central Energy Facility,ID,43.816944,-111.785833,PACE,5.6,5.6,0.0,1,0.20581595858740895,0.15831996814416072
63483,ACM - Midtown Thermal,NJ,39.359831,-74.434228,PJM,5.5,5.5,0.0,1,0.20791351154434967,0.15993347041873052
57653,Oregon State University Energy Center,OR,44.564333,-123.289089,BPAT,5.5,0.0,5.5,1,0.1775830562126296,0.136602350932792
58400,Central Energy Facility,SC,34.679444,-82.840278,DUK,5.5,5.5,0.0,1,0.21416569908240973,0.1647428454480075
59233,Cogeneration 2,AZ,32.240833,-110.948333,TEPC,5.5,0.0,5.5,1,0.2639204272454144,0.2030157132657034
58166,Smith College Central Heating Plant,MA,42.3125,-72.639444,ISNE,5.3,5.3,0.0,1,0.19013703760796982,0.1462592596984383
50963,Naval Hospital Medical Center,CA,32.7261,-117.1464,CISO,5.3,5.3,0.0,1,0.24150782929553907,0.1857752533042608
58507,Montefieor Medical Center Moses Division,NY,40.881389,-73.880278,NYIS,5.3,5.3,0.0,1,0.19120491696227715,0.1470807053555978
10108,Hampton Facility,NH,42.9383,-70.8406,ISNE,5.0,5.0,0.0,1,0.19581087886696844,0.1506237529745911
55278,Beaver Creek Gas Plant,WY,42.8475,-108.3136,WACM,5.0,5.0,0.0,2,0.23713946313113343,0.1824149716393334
55036,University of Tennessee Steam Plant,TN,35.949209,-83.926065,TVA,5.0,5.0,0.0,1,0.20585097660183732,0.1583469050783364
59381,"The Methodist Hospital, Gas Turbine",TX,29.709444,-95.400278,ERCO,5.0,5.0,0.0,1,0.2110174983136931,0.16232115254899468
10122,CIP II/AR Bridgewater Holdings - NJCOE,NJ,40.624,-74.634,PJM,5.0,5.0,0.0,1,0.19041935762195647,0.1464764289399665
58179,MTSU Power Co-Gen Plant,TN,35.851389,-86.365,TVA,5.0,5.0,0.0,1,0.20054074864834065,0.1542621143448774
54447,Welport Lease Project,CA,35.354444,-119.6617,CISO,5.0,5.0,0.0,1,0.26819745909923176,0.2063057377686398
58139,Central Energy Plant USU,UT,41.748611,-111.811667,PACE,5.0,5.0,0.0,1,0.21646721298661417,0.16651324075893398
58136,Adkins Energy LLC,IL,42.362222,-89.803611,PJM,5.0,5.0,0.0,1,0.19650516597483383,0.1511578199806414
54918,Ergon Refining Vicksburg,MS,32.388271,-90.908344,MISO,4.8,4.8,0.0,1,0.21423003587123032,0.16479233528556178
10175,Childrens Hospital,CA,32.7992,-117.1517,CISO,4.8,4.8,0.0,1,0.24150782929553907,0.1857752533042608
54975,New Mexico State University,NM,32.164818,-106.451281,EPE,4.7,4.7,0.0,1,0.274037515203401,0.21079808861800078
54262,Saint Marys Hospital Power Plant,MN,44.09785,-92.479815,MISO,4.7,4.7,0.0,1,0.19565645669991552,0.1505049666922427
54933,Mondelez Global LLC,IL,42.3156,-89.0356,PJM,4.7,4.7,0.0,1,0.20010865896010574,0.1539297376616198
59373,Broshco Fabricated Products,OH,40.776111,-82.568611,PJM,4.7,4.7,0.0,4,0.18381839763789218,0.1413987674137632
61822,"Princeton Energy Center, LLC",NJ,40.339838,-74.62393,PJM,4.6,4.6,0.0,1,0.20030502543971637,0.15408078879978182
58664,Frito Lay Incorporated,CT,41.862778,-71.891667,ISNE,4.6,4.6,0.0,1,0.19279030407290199,0.1483002339022323
58169,CSUF Trigeneration,CA,33.880638,-117.88656,CISO,4.6,4.6,0.0,1,0.25374455238500204,0.19518811721923232
59458,W Plant,CA,32.903333,-117.195556,CISO,4.6,4.6,0.0,1,0.24476766949175022,0.1882828226859617
56374,Robert Mueller Energy Center,TX,30.304994,-97.707675,ERCO,4.6,4.6,0.0,1,0.21828333348271592,0.16791025652516609
66018,Norton Powerhouse 2,MA,42.299,-71.804,ISNE,4.6,4.6,0.0,1,0.19096525564580336,0.1468963504967718
57798,OBP Cogen,NY,40.754865,-73.983248,NYIS,4.6,4.6,0.0,1,0.19626370292759635,0.1509720791750741
63478,Ross Hall Central Utility Plant,DC,38.900216,-77.050788,PJM,4.6,4.6,0.0,1,0.2048599777558547,0.1575845982737344
58100,Kern Oil & Refining Co,CA,35.295556,-118.918333,CISO,4.5,4.5,0.0,1,0.24910001170653626,0.1916153936204125
56928,Fairfield University CHP Plant,CT,41.1589,-73.2572,ISNE,4.5,4.5,0.0,1,0.19472776075765713,0.1497905851981978
55037,Opryland USA,TN,36.211389,-86.694444,TVA,4.5,4.5,0.0,1,0.19981255466147052,0.15370196512420808
10115,Grossmont Hospital,CA,32.77973,-117.006397,CISO,4.5,4.5,0.0,1,0.25535542334451644,0.1964272487265511
50064,University of California Santa Cruz,CA,36.9997,-122.0622,CISO,4.4,4.4,0.0,1,0.2382353280947817,0.18325794468829362
58152,Danbury Hospital Cogen Plant,CT,41.405278,-73.4475,ISNE,4.3,4.3,0.0,1,0.18978302916923845,0.1459869455147988
54790,CSL Behring LLC,IL,41.1603,-87.8542,PJM,4.2,4.2,0.0,1,0.19670608339487222,0.1513123718422094
60276,West Groton CHP,MA,42.61343,-71.633767,ISNE,4.1,4.1,0.0,1,0.1948069710800915,0.149851516215455
56518,South Energy Center,FL,29.6383,-82.34,GVL,4.1,4.1,0.0,1,0.2126963054667272,0.1636125426667132
59453,Albany Medical Ctr Cogen Plant,NY,42.655,-73.7777,NYIS,4.1,4.1,0.0,1,0.18523551370044775,0.1424888566926521
10020,Cutrale Citrus Juices USA I,FL,28.811828,-81.865273,FPC,4.1,4.1,0.0,1,0.23782008852355963,0.1829385296335074
50326,Nalco,IL,41.800909,-88.197156,PJM,4.0,0.0,4.0,1,0.19584652916474427,0.1506511762805725
57179,HSCo CHP,CT,41.7614,-72.6686,ISNE,4.0,4.0,0.0,1,0.19226125463160862,0.14789327279354508
50054,Rice University,TX,29.721048,-95.39536,ERCO,3.8,3.8,0.0,1,0.2110174983136931,0.16232115254899468
58153,Eastern Maine Medical Center,ME,44.808333,-68.750833,ISNE,3.8,3.8,0.0,1,0.18824050813564805,0.1448003908735754
56190,Central Michigan University,MI,43.590456,-84.779,MISO,3.8,3.8,0.0,1,0.184980514795771,0.1422927036890546
54330,Westhollow Technology Center,TX,29.726017,-95.638249,ERCO,3.7,3.7,0.0,1,0.21112384648777527,0.1624029588367502
63492,DCO Burlington,NJ,40.108316,-74.826404,PJM,3.5,3.5,0.0,1,0.2019054509803018,0.15531188536946292
59794,Chicago West Side Energy Center,IL,41.870751,-87.678378,PJM,3.5,3.5,0.0,1,0.19755383005781826,0.1519644846598602
59448,Waxdale,WI,42.709444,-87.885278,MISO,3.5,3.5,0.0,1,0.19413899573470855,0.1493376890266989
61956,MCRD Parris Island PV Hybrid,SC,32.329402,-80.694722,SCEG,3.5,3.5,0.0,1,0.2267518573799223,0.1744245056768633
10042,Kaweah Delta District Hospital,CA,36.3275,-119.2947,CISO,3.5,3.5,0.0,1,0.24091667540658968,0.18532051954353052
57573,CCCSD Wastewater Treatment Plnt,CA,37.9978,-122.0697,CISO,3.5,3.5,0.0,1,0.25116580001372496,0.19320446154901919
55184,Aera San Ardo Cogen Facility,CA,35.953293,-120.859952,CISO,3.2,3.2,0.0,1,0.2528909928290992,0.1945315329454609
54604,Warner Lambert,MI,42.299332,-83.705318,MISO,3.0,3.0,0.0,1,0.19067712103334494,0.14667470848718842
58265,NCAH Central Utility Plant,IA,42.046111,-93.579444,MISO,3.0,3.0,0.0,1,0.20126071692881087,0.15481593609908528
58585,Sierra Nevada Brewing Co Hybrid,CA,39.724167,-121.815278,CISO,2.0,2.0,0.0,1,0.225234133419867,0.17325702570759
59727,Bull Street Plant,SC,33.489767,-80.870272,SCEG,2.0,2.0,0.0,1,0.2196961690607805,0.1689970531236773
59728,Substation 20 Plant,SC,33.440183,-80.8417,SCEG,2.0,2.0,0.0,1,0.2196961690607805,0.1689970531236773
62757,Bridgewater Complex Co-Generation Plant,MA,41.931838,-70.958393,ISNE,1.5,1.5,0.0,1,0.19103022451696133,0.14694632655150872
10302,Juniata Locomotive Shop,PA,40.533299,-78.384125,PJM,1.5,1.5,0.0,1,0.1823617238407613,0.1402782491082779
50610,Saint Johns Health Center,CA,34.030318,-118.47844,CISO,1.2,1.2,0.0,1,0.24338556371084946,0.18721966439296112
58185,Amherst College Co Gen,MA,42.371667,-72.512222,ISNE,1.2,1.2,0.0,1,0.19073068122733053,0.1467159086364081
64241,Maryland Bioenergy Center (Jessup),MD,39.1578,-76.78042,PJM,1.1,1.1,0.0,1,0.20931356004676596,0.16101043080520458
62901,Phoenix Contact - CCHP Plant,PA,40.229379,-76.75007,PJM,1.0,1.0,0.0,1,0.1907500213890383,0.1467307856838756
63535,Solar BESS Hybrid,GA,33.979348,-84.556128,SOCO,1.0,1.0,0.0,1,0.20571204734155335,0.1582400364165795
58168,Energy Center,CA,34.063056,-117.163889,CISO,0.8999999999999999,0.8999999999999999,0.0,3,0.25877570613420586,0.19905823548785068
62736,Harbec Energy,NY,43.22731,-77.364092,NYIS,0.5,0.5,0.0,1,0.18372545588751316,0.1413272737596255
