plant_code,name,state,lat,lon,ba,nameplate_MW_total,nameplate_MW_peaker,nameplate_MW_ccgt,n_units,net_gen_MWh_2024,gas_cf,cf_ac,cf_dc,developable_area_mi2_10km_excl_forest,developable_MW_10km_excl_forest,developable_area_mi2_10km_incl_forest,developable_MW_10km_incl_forest,developable_area_mi2_5km_excl_forest,developable_MW_5km_excl_forest,developable_area_mi2_5km_incl_forest,developable_MW_5km_incl_forest
55313,Ingleside Cogeneration,TX,27.882778,-97.242778,ERCO,517.0,0.0,517.0,3,2629134.58,0.5805213119242557,0.1746626348180522,0.1746626348180522,39.90562720637034,3648.5144874395737,46.14206510179549,4218.703095021301,13.444810754549193,1229.239840415926,14.265934215121414,1304.3139853825292
3236,Manchester Street,RI,41.8167,-71.4042,ISNE,515.0,0.0,515.0,6,1339541.62,0.2969237088265283,0.1528226022502862,0.1528226022502862,2.8348392684503456,259.18530454403157,11.818200970825723,1080.5212316183517,0.26826377975529136,24.526974149055206,0.580311544289296,53.057055477878485
2393,Gilbert,NJ,40.565833,-75.163889,PJM,512.0,161.0,351.0,6,54750.0,0.01220703125,0.1473290860079968,0.1473290860079968,26.18768778486822,2394.3028831879515,51.59386619063068,4717.1534802862325,4.640754894600927,424.2975903635133,11.365766461445686,1039.1557907607482
55088,Dearborn Industrial Generation,MI,42.3026,-83.154,MISO,509.9,195.3,314.6,3,3978129.0,0.8906144637546444,0.1449118304599,0.1449118304599,0.15115899506936753,13.820250977770744,0.9385757372008315,85.8126388297903,0.04169903312258415,3.81248302835055,0.08061813070366268,7.3708005214777295
6761,Rawhide,CO,40.860905,-105.021207,PSCO,506.7999999999999,506.7999999999999,0.0,5,124683.0,0.0280844893016617,0.1765991572573894,0.1765991572573894,98.03199442759652,8962.925204808824,98.03685931479414,8963.369994495462,26.76104949030375,2446.7245248277713,26.76104949030375,2446.7245248277713
7604,St Francis Energy Facility,MO,36.5852,-90.1779,AECI,506.6,0.0,506.6,2,1745358.0,0.3932921058466597,0.162126132816878,0.162126132816878,104.46546025452587,9551.127794699507,105.52148826835531,9647.678927392484,25.661932475580972,2346.2338263388315,25.844365745492276,2362.913439587865
55103,Klamath Cogeneration Plant,OR,42.173889,-121.810556,AVRN,501.5,0.0,501.5,3,3664854.0,0.8342219915595679,0.1743752061856725,0.1743752061856725,55.251218887423995,5051.540012564479,60.52197667411863,5533.437867347989,13.418748858847579,1226.857038523207,13.9747359671487,1277.690145567881
55224,Wheatland Generating Facility,IN,38.6716,-87.2931,MISO,500.4,500.4,0.0,4,131096.0,0.0299066682726877,0.1555023660971106,0.1555023660971106,93.11915334187073,8513.751162685323,101.86170312796318,9313.070000270918,22.877827030763104,2091.6870428126263,24.528761250474748,2242.6296000434054
57515,Walnut Creek Energy Park,CA,34.008709,-117.944864,CISO,500.0,500.0,0.0,5,278182.0,0.0635118721461187,0.1951881172192323,0.1951881172192323,3.0436819260059544,278.27949037768724,3.1260375164230583,285.8091443586796,0.3596541606822883,32.8826661195235,0.3836311047277741,35.074843860825055
58503,Carty Generating Station,OR,45.698611,-119.813056,PGE,500.0,0.0,500.0,2,3316571.0,0.75720799086758,0.1597535370244063,0.1597535370244063,111.24607053220073,10171.06930580121,111.26101268573633,10172.435445553036,26.521975033734268,2424.8662887985615,26.531009824244162,2425.6923267880375
54676,Oyster Creek Unit VIII,TX,28.9802,-95.342,ERCO,497.9,0.0,497.9,4,2315339.76,0.5308459364949225,0.170614059988209,0.170614059988209,6.639528548943461,607.0426101891163,10.932791500856187,999.5695086497084,1.528617055885397,139.75927368095057,1.9421324676843565,177.56639704542687
55141,Hawk Road Facility,GA,33.358472,-84.991391,SOCO,495.0,495.0,0.0,3,682490.0,0.157393570407269,0.1564958223398114,0.1564958223398114,17.96950334029226,1642.9260196838636,71.30256670407738,6519.091812944216,4.364151308221119,399.008119608788,19.239586390817635,1759.0478985890406
55128,Walton County Energy Facility,GA,33.8148,-83.6954,SOCO,494.1,494.1,0.0,3,313842.0,0.072509031226001,0.1601005550187446,0.1601005550187446,33.20216013997225,3035.6260699403197,81.68875337908503,7468.68602323063,6.774702914649171,619.4014093393527,18.15749648128658,1660.113964003344
55117,RS Cogen,LA,30.221,-93.2826,MISO,493.0,0.0,493.0,3,2042543.55,0.4729555211314568,0.1599841071722568,0.1599841071722568,9.812129985686738,897.1090272627873,17.696722165282022,1617.9860265400703,1.4132497309129144,129.21140396918074,2.2545277241610493,206.12824906615305
64383,Braes Bayou Plant,TX,29.480277,-95.620277,ERCO,484.0,484.0,0.0,8,386891.0,0.0912513208045586,0.1647779347337493,0.1647779347337493,58.50930334206857,5349.422019846269,66.01721425578984,6035.859589100784,13.188014208902613,1205.7612990996674,15.721577963042288,1437.401413763866
66604,Remy Jade Power Station,TX,29.848372,-95.016398,ERCO,484.0,484.0,0.0,8,376567.0,0.0888163232574814,0.1613469515151865,0.1613469515151865,43.742980729476145,3999.358238123533,49.67710063476256,4541.906343749719,17.27069704354629,1579.035158267089,18.242632007245188,1667.8977835195599
63335,HO Clarke Generating,TX,29.64536,-95.45169,ERCO,484.0,484.0,0.0,8,474250.0,0.1118556360617381,0.1623211525489946,0.1623211525489946,12.085074782810262,1104.9211229997952,14.635318150198971,1338.0862308753344,2.0665345831667326,188.94030474667267,3.1663465817748895,289.49454461941843
65372,Mark One Power Station,TX,29.227109,-95.430756,ERCO,484.0,484.0,0.0,8,329288.0,0.0776651949130155,0.1657028172520114,0.1657028172520114,78.02028094012569,7133.282828811491,86.78750265414901,7934.857385522194,21.80233946814312,1993.356751373085,23.828217494015334,2178.579885167116
65373,Brotman Power Station,TX,29.364128,-95.435068,ERCO,484.0,484.0,0.0,8,453761.0,0.1070231423827314,0.1657028172520114,0.1657028172520114,93.74776626619368,8571.224344337706,98.7773646446627,9031.073338940589,24.167717122021706,2209.6198511562698,25.415908180157725,2323.7401764715632
56227,Port Westward,OR,46.17894,-123.172039,PGE,483.0,0.0,483.0,2,2753357.0,0.6507456724996927,0.1166678288126962,0.1166678288126962,5.640489213714882,515.7018709682177,16.678570773205593,1524.8978992645111,1.2673031149838698,115.86771336995379,2.614529376786026,239.0426858775795
55237,Shelby Energy County,IL,39.2794,-88.4772,MISO,483.0,483.0,0.0,8,200545.0,0.0473980638513098,0.1573802888015169,0.1573802888015169,91.38308359620046,8355.024785938327,106.83083790840445,9767.39089448269,25.68729938739721,2348.5530868477445,27.419546721697895,2506.929985983807
2079,Hawthorn,MO,39.1306,-94.4778,SWPP,477.2000000000001,164.4,312.8,4,553605.0,0.1324327699250192,0.1622429311659187,0.1622429311659187,16.52671679425085,1511.0141069029346,22.439292199090595,2051.59242963114,5.617554745497461,513.6050053026249,6.48315717473377,592.7457988328017
56326,Mustang Station Unit 4,TX,32.974554,-102.743607,SWPP,472.1,472.1,0.0,3,1691776.0,0.4090767086533597,0.2048739959956333,0.2048739959956333,107.02230596882565,9784.896545721202,107.02230596882565,9784.896545721202,27.332673736025843,2498.987313008077,27.332673736025843,2498.987313008077
50949,Hardee Power Station,FL,27.6364,-81.9636,TEC,470.1,182.4,287.70000000000005,5,946191.205,0.2297653576573137,0.1763081971593811,0.1763081971593811,54.38318401458887,4972.176824190982,57.31879594641879,5240.57562938686,13.589714894650173,1242.4882189394443,14.449757452803471,1321.1206813991744
55086,Gregory Power Plant,TX,27.88929,-97.258417,ERCO,469.8,0.0,469.8,3,841063.0,0.2043673009597011,0.1746626348180522,0.1746626348180522,48.01643664065564,4390.074207145658,53.9081625289341,4928.746288359688,14.638793069625853,1338.4039377943636,14.676322199436179,1341.835172519879
7843,Pleasant Valley (MN),MN,43.799446,-92.682874,MISO,467.8,467.8,0.0,3,85278.752,0.0208102123805005,0.1533601896179808,0.1533601896179808,111.90283030388144,10231.115913497732,114.04755057415302,10427.20462392256,27.61170976600447,2524.4991786061228,28.638200964705415,2618.349802487352
55176,Eastman Cogeneration Facility,TX,32.4481,-94.6903,SWPP,467.7,0.0,467.7,3,2726432.31,0.665461973633725,0.1668820968691731,0.1668820968691731,26.443441854686736,2417.686112428501,53.36260017891362,4878.8663020721015,5.304117013192704,484.94784120619,10.911247000409519,997.5997257517273
147,Kyrene,AZ,33.3556,-111.9353,SRP,465.7,173.7,292.0,5,1060452.678,0.2599446892437662,0.2051961952473551,0.2051961952473551,11.712910912191198,1070.8947119717666,11.712910912191198,1070.8947119717666,0.3179551275597041,29.070183091172943,0.3179551275597041,29.070183091172943
2953,Mustang,OK,35.46988,-97.67498,SWPP,462.0,462.0,0.0,7,579444.0,0.1431744055031726,0.1775815645643111,0.1775815645643111,38.566740751192704,3526.102011537618,42.69807245781273,3903.823767571449,6.9515763134774655,635.5726915179396,7.70598132105355,704.5468636391817
55081,Brownsville Peaking Power,TN,35.5438,-89.198,TVA,460.0,460.0,0.0,4,67455.0,0.0167398749255509,0.1600958822280054,0.1600958822280054,66.83173536945098,6110.330090921232,77.4073051532237,7077.239328294738,18.648502596305008,1705.0059516621718,22.633887686995987,2069.3840170967756
55417,Raccoon Creek Energy Center,IL,38.6996,-88.5392,MISO,456.0,456.0,0.0,4,-941.0,-0.0002355703757109,0.1579211336175218,0.1579211336175218,89.66612590737806,8198.045797245994,107.53867899566032,9832.107793888943,21.958363350410124,2007.6217920374968,27.27533756548229,2493.7451488440947
1571,Chalk Point Power,MD,38.5444,-76.6861,PJM,456.0,456.0,0.0,4,30628.125,0.0076674589942321,0.1584390925862533,0.1584390925862533,16.761968839450763,1532.5228653212123,44.90534127776818,4105.631202538804,4.7595971390002925,435.1631669943124,9.416684154907564,860.9539798772629
59926,Alpine Power Plant,MI,45.063748,-84.825348,MISO,453.8,453.8,0.0,2,498543.0,0.1254105362932195,0.1392804894580756,0.1392804894580756,33.784904127860365,3088.9055202615186,90.63771337913428,8286.876651806562,11.385226010236225,1040.934949507312,23.59852531989843,2157.579457819285
2070,Moselle,MS,31.528,-89.3004,MISO,451.5,166.5,285.0,6,1983771.0,0.5015678332498976,0.1595000485013848,0.1595000485013848,33.20876248688332,3036.229713086475,79.87484543825262,7302.843011497382,6.787212624585946,620.5451542478578,16.429071558355467,1502.086542478214
3006,Anadarko Plant,OK,35.0847,-98.23,SWPP,450.2999999999999,135.0,315.29999999999995,6,1435833.0,0.3639970613198507,0.181301191116843,0.181301191116843,88.2810230238229,8071.40781932095,101.90166470137233,9316.723629839755,21.38117923360502,1954.8506727867446,24.77895544921025,2265.504498213508
52088,Texas City Power Plant,TX,29.378697,-94.943829,ERCO,450.0,0.0,450.0,4,2131564.0,0.5407316083206494,0.1676752495206271,0.1676752495206271,14.289216175281522,1306.4426217400248,17.06220187793337,1559.9727431253364,2.545725972133762,232.75208888080107,2.7997425822388373,255.97646466183653
3494,Permian Basin,TX,31.5839,-102.9633,ERCO,447.0,447.0,0.0,5,460458.57,0.1175923125248996,0.2015132955088712,0.2015132955088712,102.59491112703527,9380.10616018608,102.59491112703527,9380.10616018608,25.648032797873444,2344.9629986627147,25.648032797873444,2344.9629986627147
3797,Chesterfield,VA,37.3822,-77.3833,PJM,446.6,0.0,446.6,4,2030281.6,0.5189594848546195,0.154468734248509,0.154468734248509,16.07810469624038,1469.9981436562632,44.64055241743977,4081.4219353087788,4.366236259877248,399.1987437602055,10.46854226542475,957.1238642674056
56998,Pueblo Airport Generating Station,CO,38.320833,-104.52639,PSCO,440.0,240.0,200.0,9,1588749.0,0.41219100249066,0.1930569230830287,0.1930569230830287,76.77174239004698,7019.130732804295,76.77347984976042,7019.289586263809,24.971465985459517,2283.105461527727,24.971465985459517,2283.105461527727
2880,Richland (OH),OH,41.305203,-84.334622,PJM,435.0,435.0,0.0,5,327320.0,0.0858972340313861,0.1473454163423768,0.1473454163423768,83.20486072503365,7607.301552003076,94.8190839255014,8669.173387474413,16.511774640715256,1509.647967151109,19.255571020181293,1760.5093504165752
10725,Selkirk Cogen,NY,42.5744,-73.8592,NYIS,434.0,0.0,434.0,4,92361.0,0.0242937630200113,0.1417137493746691,0.1417137493746691,20.5895925881613,1882.4770366318899,52.08591478147717,4762.140780020769,7.211152794665551,659.3053983694217,15.09122757900589,1379.769378651967
3464,Greens Bayou,TX,29.822201,-95.219429,ERCO,432.0,432.0,0.0,6,37072.001,0.0097962120010992,0.1649630496812481,0.1649630496812481,8.885368974537306,812.3765919576964,17.781162707355257,1625.7063046724804,1.858039417553812,169.87788960491991,4.770021897280938,436.1162877514
56803,Panoche Energy Center,CA,36.6514,-120.5833,CISO,432.0,432.0,0.0,4,1293546.0,0.3418172881785895,0.1927629095929107,0.1927629095929107,104.58881989418018,9562.406390325043,104.58881989418018,9562.406390325043,28.87866538904565,2640.3351212841735,28.87866538904565,2640.3351212841735
10308,Sayreville Cogeneration Facility,NJ,40.439,-74.3444,PJM,430.2000000000001,0.0,430.2000000000001,3,534828.0,0.1419186998083083,0.1498588640853793,0.1498588640853793,4.420792494879296,404.18674238896415,13.401721753655856,1225.3002746199638,1.3680757783634483,125.08121402180097,4.1633009653473385,380.6446596888995
55079,Millennium Power,MA,42.112291,-72.015113,ISNE,427.5,0.0,427.5,2,520587.0,0.1390122566690699,0.1480890583021592,0.1480890583021592,5.896938267418775,539.1486415925737,40.6843566499346,3719.71260799402,1.5953355088815317,145.85924652631147,10.155104533119992,928.4667001709706
60264,Bacliff,TX,29.49233,-94.98483,ERCO,427.2000000000001,427.2000000000001,0.0,6,106918.0,0.0285703444324731,0.1676752495206271,0.1676752495206271,17.986182953541295,1644.4510128952038,22.225932146280037,2032.085224802746,7.608336085158165,695.6192992144607,8.905176015270532,814.1875213961629
2869,West Lorain,OH,41.429444,-82.264444,PJM,425.0,425.0,0.0,5,1699869.0,0.4565858178887994,0.1418559104348511,0.1418559104348511,15.941192870821231,1457.4804910465123,33.07845300837525,3024.3157036228795,2.4202813808233214,221.2828691038465,7.373084039958253,674.110540796183
56445,Spindle Hill Energy Center,CO,40.092192,-104.887844,PSCO,420.0,420.0,0.0,2,468851.92,0.1274331158947597,0.1857877169053608,0.1857877169053608,93.22965577964557,8523.854242710451,93.30471403926622,8530.716712161482,25.170926360562543,2301.3418386800035,25.187953465754266,2302.898602583247
52120,Freeport Energy,TX,28.991289,-95.407481,ERCO,419.3,0.0,419.3,4,1901497.76,0.5176865116572849,0.163831108082637,0.163831108082637,11.910286335638096,1088.9404649726257,20.22020865308374,1848.7047911390846,1.7388496812117589,158.98054228221793,3.859940499380539,352.90884565764924
55223,Ennis Power Company LLC,TX,32.32,-96.675,ERCO,418.0,0.0,418.0,2,1656252.0,0.4523202464442551,0.1724938601934356,0.1724938601934356,86.17278940753359,7878.655031545927,95.24754149083596,8708.346650590714,15.901231297412087,1453.8268614776764,19.275030568971832,1762.2885091631388
55433,Bayou Cove Peaking Power,LA,30.2825,-92.5997,MISO,416.0,416.0,0.0,4,113920.0,0.0312609764664559,0.1671479261578873,0.1671479261578873,64.70612715602726,5915.988768551063,74.24651844253182,6788.253114745766,13.922264683802782,1272.8927710905398,16.841891986269047,1539.830124458884
56400,Treasure Coast Energy Center,FL,27.383889,-80.3775,FMPP,411.4,0.0,411.4,2,1838779.41,0.5102244174585945,0.1737099241802427,0.1737099241802427,24.8098822321095,2268.3320897928684,26.58417609147546,2430.5532426491845,3.631638293034391,332.03550107743,4.22098462783358,385.9185945447844
55244,Doyle Energy Facility,GA,33.837699,-83.699577,SOCO,409.0,409.0,0.0,5,30568.001,0.0085317795380201,0.1601005550187446,0.1601005550187446,30.83921492969248,2819.585365000455,78.53422152336154,7180.271682135911,8.11150441817068,741.6232610898907,20.439823560862685,1868.7838684217309
7929,West Gardner,KS,38.7875,-94.9861,SWPP,408.0,408.0,0.0,4,501967.0,0.1404464925239502,0.1635605456017254,0.1635605456017254,83.38416656746077,7623.695229024984,97.89021771497973,8949.96276251243,20.84777910157863,1906.0826607157603,23.275357813198404,2128.0327143495683
7237,Angus Anson,SD,43.60347,-96.6356,MISO,405.7000000000001,405.7000000000001,0.0,3,235477.18,0.0662582120310686,0.1612666416369806,0.1612666416369806,78.67078585683801,7192.75756405376,80.8676299185128,7393.611878264027,19.575958591339816,1789.8019283510687,20.222988588625245,1848.958956674308
50216,Watson Cogeneration,CA,33.816647,-118.244841,CISO,405.0,0.0,405.0,6,2011728.3,0.5670354304075765,0.1925233203591783,0.1925233203591783,1.2683455908119345,115.96302544566257,1.2777278732645159,116.82083412704144,0.18834063293700506,17.219715011383318,0.19216304430657527,17.56919262231545
7948,Lawrence County Station,IN,38.8003,-86.4511,MISO,402.0,402.0,0.0,6,109254.0,0.0310246711647243,0.1548948529609038,0.1548948529609038,46.29496155657829,4232.682199458586,73.42608996584498,6713.242511162969,12.145538380838008,1110.4492233909034,20.485692497297528,1872.9775997529166
55486,Washington Parish Energy Center,LA,30.791389,-89.909166,MISO,399.6,399.6,0.0,2,282487.0,0.0806991352082676,0.15811490391985,0.15811490391985,15.679531437977015,1433.5571600436126,55.16816831312151,5043.9468171996805,2.70835220131184,247.62077269136822,10.803871990118864,987.7825819537246
10633,Hopewell Cogeneration,VA,37.291667,-77.281111,PJM,399.0,0.0,399.0,4,2024659.3,0.5792618818736338,0.159849055125776,0.159849055125776,16.07845218818307,1470.0299143481664,46.708129476434564,4270.45755213116,1.967151887557907,179.85388686243718,7.3511920475688965,672.108987206299
55645,Blue Spruce Energy Center,CO,39.747875,-104.681404,PSCO,397.8,397.8,0.0,2,520349.5,0.1493228452837639,0.1861902494281816,0.1861902494281816,86.23464297333209,7884.310214704647,86.24437274772735,7885.199794077928,24.770268150643048,2264.7102309159354,24.77582802172606,2265.218561986382
50707,JM Shafer Generating Station,CO,40.0986,-104.7736,PSCO,396.9,0.0,396.9,7,979599.0,0.2817494831519619,0.1843019567684285,0.1843019567684285,101.46973221661088,9277.232659804422,101.51907607247261,9281.744098054638,23.260763151605502,2126.6983452896457,23.271187909886148,2127.6514660467333
57555,Pio Pico Energy Center,CA,32.573889,-116.917777,CISO,395.4,395.4,0.0,3,65939.0,0.0190371348129054,0.1999704082736828,0.1999704082736828,9.541781254275318,872.3914289623146,9.541781254275318,872.3914289623146,4.077470455503353,372.797298788878,4.077470455503353,372.797298788878
56046,Magnolia Power Project,CA,34.1786,-118.3153,LDWP,387.6,0.0,387.6,2,1553013.0,0.4573905806013826,0.2005512028319475,0.2005512028319475,1.2294264932308558,112.40470795253538,1.3162994789029063,120.34738092826571,0.29710561099841204,27.16394157699767,0.3030129740241115,27.704043339347333
